time,temperature_2m_max,temperature_2m_min,precipitation_sum,city,relative_humidity_2m,cloud_cover_proxy,soil_moisture_0_to_10cm
2007-08-09,30.6,21.7,0.0,Potiskum,85.13,0.21,0.69
2007-08-10,24.0,20.7,8.3,Potiskum,86.18,0.25,0.77
2007-08-11,29.7,20.6,1.0,Potiskum,84.06,0.19,0.73
2007-08-12,28.0,22.2,10.5,Potiskum,79.18,0.25,0.77
2007-08-13,28.2,21.7,4.7,Potiskum,89.56,0.2,0.83
2007-08-14,29.2,21.5,0.0,Potiskum,86.87,0.22,0.77
2007-08-15,31.2,22.1,0.3,Potiskum,83.99,0.22,0.76
2007-08-16,31.7,22.7,0.4,Potiskum,84.07,0.25,0.75
2007-08-17,30.2,22.8,3.5,Potiskum,84.72,0.19,0.72
2007-08-18,29.5,22.5,0.0,Potiskum,85.55,0.21,0.75
2007-08-19,29.7,22.5,1.3,Potiskum,84.66,0.2,0.75
2007-08-20,29.0,22.5,10.0,Potiskum,86.57,0.2,0.76
2007-08-21,29.4,22.3,1.3,Potiskum,85.64,0.2,0.76
2007-08-22,30.3,22.2,1.7,Potiskum,88.07,0.22,0.81
2007-08-23,28.8,22.6,3.0,Potiskum,84.6,0.21,0.75
2007-08-24,28.3,21.8,13.4,Potiskum,85.03,0.23,0.74
2007-08-25,29.1,21.1,9.3,Potiskum,92.22,0.22,0.78
2007-08-26,29.4,21.7,0.2,Potiskum,83.73,0.23,0.8
2007-08-27,29.7,22.3,4.4,Potiskum,88.2,0.21,0.81
2007-08-28,29.2,22.4,4.2,Potiskum,87.4,0.23,0.82
2007-08-29,30.4,21.7,2.6,Potiskum,83.69,0.19,0.78
2007-08-30,31.2,23.0,0.0,Potiskum,86.07,0.25,0.8
2007-08-31,29.9,22.8,0.1,Potiskum,86.26,0.21,0.8
2007-09-01,29.3,22.2,2.5,Potiskum,88.84,0.2,0.83
2007-09-02,25.8,20.8,9.7,Potiskum,87.08,0.21,0.83
2007-09-03,27.5,21.4,22.3,Potiskum,84.36,0.21,0.81
2007-09-04,27.8,21.7,21.4,Potiskum,89.5,0.19,0.81
2007-09-05,26.6,21.7,7.4,Potiskum,91.28,0.22,0.82
2007-09-06,29.1,21.3,0.8,Potiskum,77.79,0.21,0.8
2007-09-07,32.2,22.2,1.4,Potiskum,76.38,0.19,0.79
2007-09-08,26.9,22.7,4.1,Potiskum,83.85,0.2,0.85
2007-09-09,29.4,21.1,0.3,Potiskum,85.52,0.2,0.86
2007-09-10,31.2,22.1,0.2,Potiskum,87.68,0.19,0.83
2007-09-11,32.2,22.6,2.8,Potiskum,83.94,0.2,0.81
2007-09-12,33.2,21.8,0.0,Potiskum,81.08,0.2,0.82
2007-09-13,33.1,23.3,0.2,Potiskum,80.59,0.19,0.81
2007-09-14,32.5,23.6,2.6,Potiskum,77.41,0.18,0.81
2007-09-15,31.8,22.8,0.1,Potiskum,80.87,0.19,0.8
2007-09-16,32.3,22.7,0.8,Potiskum,78.63,0.19,0.8
2007-09-17,31.3,22.9,0.2,Potiskum,82.72,0.2,0.81
2007-09-18,33.8,22.5,0.0,Potiskum,79.74,0.2,0.81
2007-09-19,34.2,23.1,0.0,Potiskum,79.29,0.2,0.8
2007-09-20,33.1,23.4,0.5,Potiskum,85.43,0.21,0.8
2007-09-21,30.6,22.9,2.0,Potiskum,89.72,0.21,0.84
2007-09-22,32.1,21.6,0.3,Potiskum,83.24,0.17,0.82
2007-09-23,32.8,21.9,0.0,Potiskum,73.17,0.19,0.79
2007-09-24,33.5,23.0,0.5,Potiskum,79.98,0.21,0.79
2007-09-25,32.2,23.6,0.8,Potiskum,85.84,0.22,0.79
2007-09-26,34.0,24.3,0.3,Potiskum,77.26,0.2,0.79
2007-09-27,34.9,22.5,0.0,Potiskum,74.4,0.19,0.77
2007-09-28,34.7,22.0,0.0,Potiskum,70.66,0.2,0.76
2007-09-29,34.7,20.0,0.0,Potiskum,58.01,0.21,0.75
2007-09-30,34.8,20.9,0.0,Potiskum,68.92,0.2,0.75
2007-10-01,34.5,22.3,0.0,Potiskum,81.56,0.21,0.74
2007-10-02,34.7,21.8,0.0,Potiskum,69.6,0.2,0.73
2007-10-03,34.9,18.5,0.0,Potiskum,71.28,0.24,0.73
2007-10-04,34.1,19.0,0.0,Potiskum,78.07,0.23,0.73
2007-10-05,34.1,24.3,0.7,Potiskum,80.25,0.21,0.74
2007-10-06,34.3,23.8,0.0,Potiskum,79.1,0.2,0.73
2007-10-07,34.5,23.5,0.5,Potiskum,80.96,0.2,0.73
2007-10-08,33.8,24.0,0.0,Potiskum,75.92,0.19,0.72
2007-10-09,34.7,21.9,0.0,Potiskum,66.73,0.2,0.71
2007-10-10,35.8,20.4,0.0,Potiskum,56.46,0.21,0.7
2007-10-11,35.3,20.3,0.0,Potiskum,56.3,0.21,0.69
2007-10-12,35.5,19.6,0.0,Potiskum,57.36,0.21,0.68
2007-10-13,35.8,21.4,0.0,Potiskum,67.88,0.21,0.67
2007-10-14,35.3,19.3,0.0,Potiskum,72.65,0.2,0.66
2007-10-15,35.2,19.2,0.0,Potiskum,65.02,0.21,0.65
2007-10-16,35.3,19.6,0.0,Potiskum,60.18,0.21,0.64
2007-10-17,35.6,20.3,0.0,Potiskum,51.87,0.2,0.63
2007-10-18,35.3,18.9,0.0,Potiskum,63.68,0.22,0.63
2007-10-19,35.3,23.7,0.0,Potiskum,81.85,0.21,0.63
2007-10-20,35.7,23.9,0.0,Potiskum,76.73,0.21,0.62
2007-10-21,35.4,21.1,0.0,Potiskum,69.31,0.21,0.61
2007-10-22,35.5,21.4,0.0,Potiskum,67.62,0.22,0.6
2007-10-23,35.8,21.9,0.0,Potiskum,74.47,0.22,0.58
2007-10-24,35.8,19.0,0.0,Potiskum,68.45,0.22,0.58
2007-10-25,35.8,21.4,0.0,Potiskum,77.02,0.21,0.58
2007-10-26,35.9,22.7,0.0,Potiskum,80.42,0.22,0.58
2007-10-27,36.5,21.8,0.0,Potiskum,69.22,0.21,0.57
2007-10-28,34.9,22.0,0.0,Potiskum,62.75,0.22,0.55
2007-10-29,35.4,21.1,0.0,Potiskum,68.64,0.21,0.54
2007-10-30,35.8,18.7,0.0,Potiskum,43.79,0.2,0.52
2007-10-31,36.2,21.2,0.0,Potiskum,50.04,0.23,0.51
2007-11-01,35.6,23.1,0.0,Potiskum,55.69,0.23,0.5
2007-11-02,35.3,21.5,0.0,Potiskum,39.3,0.22,0.48
2007-11-03,34.6,18.7,0.0,Potiskum,41.97,0.19,0.48
2007-11-04,34.5,17.1,0.0,Potiskum,41.75,0.21,0.47
2007-11-05,34.8,17.3,0.0,Potiskum,37.73,0.22,0.46
2007-11-06,35.0,18.1,0.0,Potiskum,39.56,0.21,0.45
2007-11-07,35.2,19.2,0.0,Potiskum,39.81,0.23,0.45
2007-11-08,34.9,23.5,0.0,Potiskum,42.4,0.22,0.45
2007-11-09,32.8,22.1,0.0,Potiskum,40.68,0.24,0.44
2007-11-10,33.9,22.5,0.0,Potiskum,52.22,0.22,0.44
2007-11-11,33.6,23.3,0.0,Potiskum,35.02,0.23,0.42
2007-11-12,33.7,20.9,0.0,Potiskum,37.34,0.2,0.4
2007-11-13,33.6,20.2,0.0,Potiskum,37.73,0.21,0.4
2007-11-14,34.1,20.4,0.0,Potiskum,38.14,0.24,0.4
2007-11-15,34.7,20.5,0.0,Potiskum,39.68,0.24,0.4
2007-11-16,35.0,21.9,0.0,Potiskum,38.12,0.24,0.4
2007-11-17,36.1,20.0,0.0,Potiskum,38.38,0.23,0.39
2007-11-18,35.5,20.9,0.0,Potiskum,34.99,0.24,0.37
2007-11-19,35.4,19.8,0.0,Potiskum,35.26,0.24,0.37
2007-11-20,35.2,20.9,0.0,Potiskum,31.1,0.25,0.36
2007-11-21,34.3,20.1,0.0,Potiskum,30.17,0.23,0.35
2007-11-22,33.5,19.9,0.0,Potiskum,31.91,0.23,0.35
2007-11-23,33.0,18.8,0.0,Potiskum,30.25,0.23,0.35
2007-11-24,33.0,18.5,0.0,Potiskum,28.67,0.23,0.34
2007-11-25,32.1,17.7,0.0,Potiskum,27.99,0.23,0.34
2007-11-26,32.2,16.8,0.0,Potiskum,27.96,0.23,0.34
2007-11-27,32.5,17.2,0.0,Potiskum,28.02,0.23,0.33
2007-11-28,33.6,17.3,0.0,Potiskum,29.94,0.24,0.33
2007-11-29,33.9,18.0,0.0,Potiskum,30.99,0.24,0.33
2007-11-30,33.9,18.7,0.0,Potiskum,28.55,0.24,0.32
2007-12-01,33.5,18.1,0.0,Potiskum,25.43,0.24,0.31
2007-12-02,33.8,17.0,0.0,Potiskum,25.63,0.25,0.31
2007-12-03,34.2,18.7,0.0,Potiskum,28.19,0.24,0.31
2007-12-04,32.8,18.6,0.0,Potiskum,28.37,0.23,0.31
2007-12-05,31.7,18.2,0.0,Potiskum,23.02,0.24,0.3
2007-12-06,30.5,17.7,0.0,Potiskum,23.49,0.24,0.29
2007-12-07,29.9,17.4,0.0,Potiskum,27.81,0.27,0.29
2007-12-08,30.0,16.8,0.0,Potiskum,27.66,0.24,0.29
2007-12-09,30.1,17.1,0.0,Potiskum,27.5,0.25,0.28
2007-12-10,29.6,16.7,0.0,Potiskum,26.62,0.27,0.28
2007-12-11,31.2,16.5,0.0,Potiskum,28.31,0.25,0.28
2007-12-12,31.4,16.9,0.0,Potiskum,28.03,0.25,0.27
2007-12-13,31.3,17.8,0.0,Potiskum,24.72,0.25,0.27
2007-12-14,30.5,16.8,0.0,Potiskum,20.48,0.26,0.26
2007-12-15,30.1,15.6,0.0,Potiskum,20.53,0.28,0.26
2007-12-16,30.8,16.0,0.0,Potiskum,21.29,0.26,0.25
2007-12-17,32.1,16.6,0.0,Potiskum,21.74,0.24,0.25
2007-12-18,31.6,16.3,0.0,Potiskum,22.06,0.25,0.25
2007-12-19,30.7,16.4,0.0,Potiskum,22.42,0.25,0.24
2007-12-20,29.1,15.4,0.0,Potiskum,22.09,0.21,0.24
2007-12-21,27.7,14.5,0.0,Potiskum,25.97,0.24,0.24
2007-12-22,26.9,13.7,0.0,Potiskum,23.29,0.22,0.24
2007-12-23,26.1,12.6,0.0,Potiskum,23.3,0.22,0.24
2007-12-24,26.6,11.9,0.0,Potiskum,26.18,0.22,0.23
2007-12-25,28.1,11.9,0.0,Potiskum,24.73,0.23,0.23
2007-12-26,29.5,12.9,0.0,Potiskum,23.81,0.23,0.22
2007-12-27,30.6,15.0,0.0,Potiskum,23.58,0.25,0.22
2007-12-28,31.6,16.3,0.0,Potiskum,22.75,0.25,0.21
2007-12-29,31.7,16.1,0.0,Potiskum,22.73,0.25,0.2
2007-12-30,32.5,16.5,0.0,Potiskum,21.33,0.26,0.2
2007-12-31,33.8,17.3,0.0,Potiskum,22.87,0.25,0.2
2008-01-01,32.7,18.1,0.0,Potiskum,20.54,0.25,0.19
2008-01-02,30.2,17.9,0.0,Potiskum,20.05,0.24,0.18
2008-01-03,27.9,15.9,0.0,Potiskum,20.95,0.23,0.18
